Année;Perimètre juridique;Perimètre spatial;Spatial perimeter;Indicateur;Indicator;Type de contrat;Type of contract;Tranche horaire;Time range;Collège;Employee category;Genre;Gender;Valeur;Unité;Unit;Chapitre du bilan social
2021;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Cadre;Managers;Femme;Female;7.0;Nombre;Number;§4.1.4
2021;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Maitrise;Supervisors;Homme;Male;0.0;Nombre;Number;§4.1.4
2021;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Maitrise;Supervisors;Homme;Male;137.0;Nombre;Number;§4.1.4
2021;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Maitrise;Supervisors;Femme;Female;448.0;Nombre;Number;§4.1.4
2021;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Execution;Operatives;Femme;Female;97.0;Nombre;Number;§4.1.4
2021;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Execution;Operatives;Homme;Male;0.0;Nombre;Number;§4.1.4
2021;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Maitrise;Supervisors;Homme;Male;0.0;Nombre;Number;§4.1.4
2021;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Statutaires;Statutory;;;Cadre;Managers;Femme;Female;116.0;Nombre;Number;§4.1.5
2021;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Statutaires;Statutory;;;Maitrise;Supervisors;Homme;Male;695.0;Nombre;Number;§4.1.5
2021;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Statutaires;Statutory;;;Execution;Operatives;Femme;Female;31.0;Nombre;Number;§4.1.5
2021;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDI;Permanent non-statutory;;;Cadre;Managers;Homme;Male;0.0;Nombre;Number;§4.1.5
2021;EDF SA;France;France;Salariés ayant bénéficié de repos compensateur;Employees who benefited from compensatory time off;;;;;Cadre;Managers;Femme;Female;181.0;Nombre;Number;§4.1.2
2021;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;;;;;Cadre;Managers;Homme;Male;84.0;Nombre;Number;§4.1.4
2021;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;;;;;Cadre;Managers;Femme;Female;174.0;Nombre;Number;§4.1.4
2021;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;Moins de 20 heures;Less than 20 hours;Execution;Operatives;Homme;Male;0.0;Nombre;Number;§4.1.4
2021;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;Moins de 20 heures;Less than 20 hours;Cadre;Managers;Femme;Female;1.0;Nombre;Number;§4.1.4
2021;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;Moins de 20 heures;Less than 20 hours;Execution;Operatives;Femme;Female;0.0;Nombre;Number;§4.1.4
2021;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Maitrise;Supervisors;Homme;Male;0.0;Nombre;Number;§4.1.4
2021;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Cadre;Managers;Homme;Male;0.0;Nombre;Number;§4.1.4
2021;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Execution;Operatives;Femme;Female;3.0;Nombre;Number;§4.1.4
2021;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Cadre;Managers;Homme;Male;2.0;Nombre;Number;§4.1.4
2021;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Cadre;Managers;Femme;Female;0.0;Nombre;Number;§4.1.4
2021;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Maitrise;Supervisors;Femme;Female;0.0;Nombre;Number;§4.1.4
2021;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Statutaires;Statutory;;;Execution;Operatives;Homme;Male;136.0;Nombre;Number;§4.1.5
2021;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDI;Permanent non-statutory;;;Execution;Operatives;Homme;Male;0.0;Nombre;Number;§4.1.5
2021;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDD;Fixed-term non-statutory;;;Cadre;Managers;Femme;Female;0.0;Nombre;Number;§4.1.5
2021;EDF SA;France;France;Salariés en services continus de plus de 50 ans;Employees over 50 years old in continuous service;;;;;Maitrise;Supervisors;Homme;Male;785.0;Nombre;Number;§4.2.2
2020;EDF SA;France;France;Salariés ayant bénéficié de repos compensateur;Employees who benefited from compensatory time off;;;;;Execution;Operatives;Homme;Male;1375.0;Nombre;Number;§4.1.2
2020;EDF SA;France;France;Salariés ayant bénéficié de repos compensateur;Employees who benefited from compensatory time off;;;;;Execution;Operatives;Femme;Female;126.0;Nombre;Number;§4.1.2
2020;EDF SA;France;France;Salariés bénéficiaires d'un système d'horaires individualisés;Employees benefiting from an individualized working hours system;;;;;Cadre;Managers;Homme;Male;828.0;Nombre;Number;§4.1.3
2020;EDF SA;France;France;Salariés bénéficiaires d'un système d'horaires individualisés;Employees benefiting from an individualized working hours system;;;;;Cadre;Managers;Femme;Female;471.0;Nombre;Number;§4.1.3
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;;;;;Maitrise;Supervisors;Homme;Male;260.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;Moins de 20 heures;Less than 20 hours;Maitrise;Supervisors;Homme;Male;32.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;Moins de 20 heures;Less than 20 hours;Execution;Operatives;Homme;Male;1.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Cadre;Managers;Femme;Female;82.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Cadre;Managers;Femme;Female;0.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Maitrise;Supervisors;Homme;Male;0.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Maitrise;Supervisors;Femme;Female;1.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Execution;Operatives;Femme;Female;0.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Maitrise;Supervisors;Homme;Male;0.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Statutaires;Statutory;;;Execution;Operatives;Homme;Male;130.0;Nombre;Number;§4.1.5
2020;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDI;Permanent non-statutory;;;Maitrise;Supervisors;Homme;Male;0.0;Nombre;Number;§4.1.5
2020;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDD;Fixed-term non-statutory;;;Cadre;Managers;Homme;Male;0.0;Nombre;Number;§4.1.5
2020;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDD;Fixed-term non-statutory;;;Execution;Operatives;Homme;Male;0.0;Nombre;Number;§4.1.5
2020;EDF SA;France;France;Salariés en services continus de plus de 50 ans;Employees over 50 years old in continuous service;;;;;Execution;Operatives;Homme;Male;27.0;Nombre;Number;§4.2.2
2020;EDF SA;France;France;Salariés ayant bénéficié de repos compensateur;Employees who benefited from compensatory time off;;;;;Cadre;Managers;Homme;Male;1115.0;Nombre;Number;§4.1.2
2020;EDF SA;France;France;Salariés ayant bénéficié de repos compensateur;Employees who benefited from compensatory time off;;;;;Cadre;Managers;Femme;Female;192.0;Nombre;Number;§4.1.2
2020;EDF SA;France;France;Salariés ayant bénéficié de repos compensateur;Employees who benefited from compensatory time off;;;;;Maitrise;Supervisors;Femme;Female;2130.0;Nombre;Number;§4.1.2
2020;EDF SA;France;France;Salariés bénéficiaires d'un système d'horaires individualisés;Employees benefiting from an individualized working hours system;;;;;Maitrise;Supervisors;Femme;Female;1485.0;Nombre;Number;§4.1.3
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;;;;;Cadre;Managers;Femme;Female;185.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;;;;;Execution;Operatives;Homme;Male;48.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;Moins de 20 heures;Less than 20 hours;Cadre;Managers;Homme;Male;20.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;Moins de 20 heures;Less than 20 hours;Maitrise;Supervisors;Homme;Male;0.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;Moins de 20 heures;Less than 20 hours;Maitrise;Supervisors;Femme;Female;0.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Maitrise;Supervisors;Femme;Female;353.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Execution;Operatives;Homme;Male;20.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Execution;Operatives;Femme;Female;213.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Cadre;Managers;Femme;Female;7.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Maitrise;Supervisors;Femme;Female;1.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Execution;Operatives;Homme;Male;0.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Statutaires;Statutory;;;Maitrise;Supervisors;Homme;Male;765.0;Nombre;Number;§4.1.5
2020;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDD;Fixed-term non-statutory;;;Maitrise;Supervisors;Homme;Male;0.0;Nombre;Number;§4.1.5
2020;EDF SA;France;France;Salariés reclassés dans l'entreprise à la suite d'une inaptitude;Employees reassigned within the company following unfitness;;;;;;;;;21.0;Nombre;Number;§4.7.2
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;;;;;Cadre;Managers;Homme;Male;95.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;Moins de 20 heures;Less than 20 hours;Execution;Operatives;Femme;Female;75.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;Moins de 20 heures;Less than 20 hours;Maitrise;Supervisors;Femme;Female;0.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;Moins de 20 heures;Less than 20 hours;Cadre;Managers;Homme;Male;3.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;Moins de 20 heures;Less than 20 hours;Maitrise;Supervisors;Homme;Male;0.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Cadre;Managers;Homme;Male;28.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Cadre;Managers;Homme;Male;2.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Maitrise;Supervisors;Homme;Male;0.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Maitrise;Supervisors;Femme;Female;511.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Execution;Operatives;Femme;Female;117.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Execution;Operatives;Homme;Male;0.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Cadre;Managers;Homme;Male;0.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Statutaires;Statutory;;;Maitrise;Supervisors;Femme;Female;821.0;Nombre;Number;§4.1.5
2020;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDI;Permanent non-statutory;;;Cadre;Managers;Homme;Male;0.0;Nombre;Number;§4.1.5
2020;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDI;Permanent non-statutory;;;Execution;Operatives;Femme;Female;0.0;Nombre;Number;§4.1.5
2020;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDD;Fixed-term non-statutory;;;Maitrise;Supervisors;Femme;Female;1.0;Nombre;Number;§4.1.5
2020;EDF SA;France;France;Salariés en services continus de plus de 50 ans;Employees over 50 years old in continuous service;;;;;Cadre;Managers;Homme;Male;316.0;Nombre;Number;§4.2.2
2020;EDF SA;France;France;Salariés en services continus de plus de 50 ans;Employees over 50 years old in continuous service;;;;;Maitrise;Supervisors;Homme;Male;804.0;Nombre;Number;§4.2.2
2020;EDF SA;France;France;Salariés en services continus de plus de 50 ans;Employees over 50 years old in continuous service;;;;;Maitrise;Supervisors;Femme;Female;11.0;Nombre;Number;§4.2.2
2020;EDF SA;France;France;Salariés en services continus de plus de 50 ans;Employees over 50 years old in continuous service;;;;;Execution;Operatives;Femme;Female;2.0;Nombre;Number;§4.2.2
2020;EDF SA;France;France;Salariés bénéficiaires d'un système d'horaires individualisés;Employees benefiting from an individualized working hours system;;;;;Maitrise;Supervisors;Homme;Male;798.0;Nombre;Number;§4.1.3
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;;;;;Execution;Operatives;Femme;Female;408.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;Moins de 20 heures;Less than 20 hours;Cadre;Managers;Femme;Female;5.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Cadre;Managers;Homme;Male;0.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Execution;Operatives;Homme;Male;0.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Cadre;Managers;Homme;Male;31.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Execution;Operatives;Homme;Male;19.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Maitrise;Supervisors;Femme;Female;0.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Execution;Operatives;Femme;Female;1.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Execution;Operatives;Homme;Male;0.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Execution;Operatives;Femme;Female;1.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Statutaires;Statutory;;;Cadre;Managers;Homme;Male;186.0;Nombre;Number;§4.1.5
2020;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Statutaires;Statutory;;;Cadre;Managers;Femme;Female;131.0;Nombre;Number;§4.1.5
2020;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Statutaires;Statutory;;;Execution;Operatives;Femme;Female;39.0;Nombre;Number;§4.1.5
2020;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDI;Permanent non-statutory;;;Cadre;Managers;Femme;Female;0.0;Nombre;Number;§4.1.5
2020;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDI;Permanent non-statutory;;;Execution;Operatives;Homme;Male;0.0;Nombre;Number;§4.1.5
2020;EDF SA;France;France;Salariés en services continus de plus de 50 ans;Employees over 50 years old in continuous service;;;;;Cadre;Managers;Femme;Female;1.0;Nombre;Number;§4.2.2
2020;EDF SA;France;France;Salariés déclarés définitivement inaptes à leur emploi par le médecin du travail;Employees declared permanently unfit for their job by the occupational physician;;;;;;;;;18.0;Nombre;Number;§4.7.1
2020;EDF SA;France;France;Salariés ayant bénéficié de repos compensateur;Employees who benefited from compensatory time off;;;;;Maitrise;Supervisors;Homme;Male;12804.0;Nombre;Number;§4.1.2
2020;EDF SA;France;France;Salariés bénéficiaires d'un système d'horaires individualisés;Employees benefiting from an individualized working hours system;;;;;Execution;Operatives;Homme;Male;32.0;Nombre;Number;§4.1.3
2020;EDF SA;France;France;Salariés bénéficiaires d'un système d'horaires individualisés;Employees benefiting from an individualized working hours system;;;;;Execution;Operatives;Femme;Female;306.0;Nombre;Number;§4.1.3
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;;;;;Maitrise;Supervisors;Femme;Female;964.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;Moins de 20 heures;Less than 20 hours;Cadre;Managers;Femme;Female;20.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;Moins de 20 heures;Less than 20 hours;Maitrise;Supervisors;Femme;Female;96.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;Moins de 20 heures;Less than 20 hours;Execution;Operatives;Homme;Male;8.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;Moins de 20 heures;Less than 20 hours;Cadre;Managers;Homme;Male;7.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;Moins de 20 heures;Less than 20 hours;Execution;Operatives;Femme;Female;1.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;Moins de 20 heures;Less than 20 hours;Cadre;Managers;Femme;Female;1.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;Moins de 20 heures;Less than 20 hours;Execution;Operatives;Homme;Male;3.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;Moins de 20 heures;Less than 20 hours;Execution;Operatives;Femme;Female;0.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Maitrise;Supervisors;Homme;Male;80.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 20 heures à moins de 30 heures;From 20 hours to less than 30 hours;Execution;Operatives;Femme;Female;0.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Cadre;Managers;Femme;Female;67.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Maitrise;Supervisors;Homme;Male;148.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Cadre;Managers;Homme;Male;4.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDI;Permanent non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Cadre;Managers;Femme;Female;3.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Cadre;Managers;Femme;Female;0.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Maitrise;Supervisors;Homme;Male;0.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Non statutaire CDD;Fixed-term non-statutory;De 30 heures à moins de 35 heures;From 30 hours to less than 35 hours;Maitrise;Supervisors;Femme;Female;2.0;Nombre;Number;§4.1.4
2020;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDI;Permanent non-statutory;;;Maitrise;Supervisors;Femme;Female;0.0;Nombre;Number;§4.1.5
2020;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDD;Fixed-term non-statutory;;;Cadre;Managers;Femme;Female;0.0;Nombre;Number;§4.1.5
2020;EDF SA;France;France;Salariés en réduction collective du temps de travail;Employees in collective working time reduction;Non statutaire CDD;Fixed-term non-statutory;;;Execution;Operatives;Femme;Female;0.0;Nombre;Number;§4.1.5
2019;EDF SA;France;France;Salariés ayant bénéficié de repos compensateur;Employees who benefited from compensatory time off;;;;;Execution;Operatives;Femme;Female;163.0;Nombre;Number;§4.1.2
2019;EDF SA;France;France;Salariés bénéficiaires d'un système d'horaires individualisés;Employees benefiting from an individualized working hours system;;;;;Cadre;Managers;Femme;Female;452.0;Nombre;Number;§4.1.3
2019;EDF SA;France;France;Salariés bénéficiaires d'un système d'horaires individualisés;Employees benefiting from an individualized working hours system;;;;;Maitrise;Supervisors;Femme;Female;1589.0;Nombre;Number;§4.1.3
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;;;;;Cadre;Managers;Homme;Male;104.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;Moins de 20 heures;Less than 20 hours;Maitrise;Supervisors;Homme;Male;44.0;Nombre;Number;§4.1.4
2019;EDF SA;France;France;Salariés à temps partiel en décembre;Part-time employees in December;Statutaires;Statutory;Moins de 20 heures;Less than 20 hours;Maitrise;Supervisors;Femme;Female;108.0;Nombre;Number;§4.1.4
